id,description,calories,protein_grams_per_hundred,carbs_grams_per_hundred,fat_grams_per_hundred
73111221,"Peas and carrots, fresh, cooked, fat added",85,3.21,12.12,2.96
73111222,"Peas and carrots, frozen, cooked, fat added",78,2.78,10.65,3
73111223,"Peas and carrots, canned, cooked, fat added",68,2.49,8.21,3.02
73201013,"Pumpkin, canned, cooked",56,1.08,7.86,2.82
73201020,"Pumpkin, cooked",51,1.05,6.77,2.83
73210010,"Calabaza, cooked",51,1.05,6.77,2.83
73211110,"Sweet potato and pumpkin casserole, Puerto Rican style",225,2.99,39.82,7.04
73302010,"Winter squash, raw",26,1,6.5,0.1
73303010,"Winter squash, cooked, no added fat",37,0.89,8.82,0.35
73303020,"Winter squash, cooked, fat added",58,0.87,8.57,2.88
73304010,Squash fritter or cake,359,6.96,35.66,21.28
73305020,"Squash, winter, souffle",78,3.41,12.07,2.15
73401000,"Sweet potato, NFS",109,1.31,16.82,4.28
73402000,"Sweet potato, baked, peel eaten, NS as to fat",126,2.03,20.85,4.1
73402010,"Sweet potato, baked, peel eaten, no added fat",95,2.11,21.83,0.15
73402020,"Sweet potato, baked, peel eaten, fat added, NS as to fat type",126,2.03,20.85,4.1
73402021,"Sweet potato, baked, peel eaten, made with oil",131,2.02,20.84,4.67
73402022,"Sweet potato, baked, peel eaten, made with butter",123,2.05,20.85,3.81
73402023,"Sweet potato, baked, peel eaten, made with margarine",117,2.02,20.88,3.09
73403000,"Sweet potato, baked, peel not eaten, NS as to fat",122,1.92,19.66,4.29
73403010,"Sweet potato, baked, peel not eaten, no added fat",90,2,20.63,0.15
73403020,"Sweet potato, baked, peel not eaten, fat added, NS as to fat type",122,1.92,19.66,4.29
73403021,"Sweet potato, baked, peel not eaten, made with oil",127,1.91,19.65,4.89
73403022,"Sweet potato, baked, peel not eaten, made with butter",119,1.95,19.65,3.99
73403023,"Sweet potato, baked, peel not eaten, made with margarine",113,1.92,19.69,3.23
73405000,"Sweet potato, boiled, NS as to fat",109,1.31,16.82,4.28
73405010,"Sweet potato, boiled, no added fat",76,1.36,17.65,0.14
73405020,"Sweet potato, boiled, fat added, NS as to fat type",109,1.31,16.82,4.28
73405021,"Sweet potato, boiled, made with oil",114,1.3,16.81,4.88
73405022,"Sweet potato, boiled, made with butter",106,1.34,16.82,3.98
73405023,"Sweet potato, boiled, made with margarine",100,1.31,16.85,3.22
73406000,"Sweet potato, candied",178,0.99,37.46,3.29
73407000,"Sweet potato, canned, NS as to fat",123,1.58,20.05,4.33
73407050,"Sweet potato, canned, no added fat",91,1.64,21.04,0.2
73407060,"Sweet potato, canned, fat added",123,1.58,20.05,4.33
73409000,"Sweet potato, casserole or mashed",94,1.68,16.96,2.36
73410200,"Sweet potato fries, NFS",259,2.07,34.05,18.1
73410210,Sweet potato chips,529,2.92,56.54,32.19
73410300,"Sweet potato fries, NS as to fresh or frozen",259,2.07,34.05,18.1
73410310,"Sweet potato fries, frozen, fried",259,2.07,34.05,18.1
73410320,"Sweet potato fries, frozen, baked",192,2.27,37.45,9.39
73410330,"Sweet potato fries, from fresh, fried",193,1.74,17.95,13.13
73410340,"Sweet potato fries, from fresh, baked",162,1.82,18.76,9.19
73410400,"Sweet potato fries, fast food / restaurant",305,1.92,31.63,23.93
73410500,"Sweet potato fries, school",192,2.27,37.45,9.39
73420000,"Sweet potato tots, NFS",239,2.12,34.87,15.6
73420010,"Sweet potato tots, from frozen, fried",239,2.12,34.87,15.6
73420020,"Sweet potato tots, from frozen, baked",191,2.26,37.3,9.35
73420030,"Sweet potato tots, from frozen, NS as to fried or baked",239,2.12,34.87,15.6
73420100,"Sweet potato tots, fast food / restaurant",240,2.12,34.87,15.6
73420200,"Sweet potato tots, school",192,2.27,37.45,9.39
73421000,"Sweet potato, yellow, Puerto Rican, cooked",76,1.36,17.61,0.14
73501000,"Carrot soup, cream of, prepared with milk, home recipe, canned or ready-to-serve",32,1.6,5.01,0.76
73501010,"Carrot with rice soup, cream of, prepared with milk, home recipe, canned or ready-to-serve",55,1.98,10.12,0.75
73502000,"Squash, winter type, soup, home recipe, canned, or ready-to-serve",39,0.5,4.37,2.44
74101000,"Tomatoes, raw",18,0.88,3.89,0.2
74201000,"Tomatoes, NS as to form, cooked",50,1.08,4.71,3.41
74201001,"Tomatoes, fresh, cooked",50,1.08,4.71,3.41
74201003,"Tomatoes, canned, cooked",38,0.78,3.37,2.79
74203010,"Tomatoes, scalloped",109,2.7,14.1,4.92
74204500,"Tomatoes, canned, reduced sodium, cooked",38,0.78,3.37,2.79
74205010,Fried green tomatoes,214,3.56,21.56,12.72
74205020,"Tomato, green, pickled",39,1,9.09,0.18
74206000,Sun-dried tomatoes,258,14.11,55.76,2.97
74301100,"Tomato juice, 100%",17,0.85,3.53,0.29
74301150,"Tomato juice, 100%, low sodium",22,0.6,4.59,0.1
74302000,Tomato juice cocktail,22,0.93,3.87,0.31
74303000,"Tomato and vegetable juice, 100%",22,0.93,3.87,0.31
74303100,"Tomato and vegetable juice, 100%, low sodium",22,0.6,4.59,0.1
74401010,Ketchup,101,1.04,27.4,0.1
74401110,"Ketchup, reduced sodium",101,1.04,27.4,0.1
74402010,Tomato chili sauce,92,2.5,19.79,0.3
74402100,"Salsa, NFS",29,1.44,6.74,0.19
74402110,"Salsa, pico de gallo",17,0.71,3.7,0.14
74402150,"Salsa, red, commercially-prepared",29,1.44,6.74,0.19
74402200,"Salsa, red, homemade",29,1.44,6.74,0.19
74402210,Taco sauce,11,1.16,0.72,0.68
74402250,"Enchilada sauce, red",30,0.62,4.87,0.91
74402260,"Enchilada sauce, green",38,1.13,6.36,0.89
74402350,"Salsa verde or salsa, green",38,1.13,6.36,0.89
74403000,Hot Thai sauce,71,1.03,16.58,0.66
74404010,Spaghetti sauce,45,1.41,8.05,1.48
74404020,Spaghetti sauce with added vegetables,40,1.42,7.43,1.22
74404050,"Spaghetti sauce, reduced sodium",51,1.41,8.06,1.48
74404060,"Spaghetti sauce, fat free",24,1.2,5.31,0.3
74404090,Vodka sauce with tomatoes and cream,75,1.26,3.44,6.64
74406010,Barbecue sauce,172,0.82,40.77,0.63
74406060,Buffalo sauce,11,1.21,0.75,0.71
74406100,Steak sauce,95,1.25,22.04,0.23
74406500,Cocktail sauce,128,1.36,28.22,1.05
74410110,Puerto Rican seasoning with ham,263,4,7.32,24.81
74415110,Puerto Rican seasoning with ham and tomato sauce,174,5.14,5.3,14.98
74420110,Puerto Rican seasoning without ham and tomato sauce,124,1.06,6.96,10.81
74501010,Tomato aspic,28,2.57,4.7,0.26
74506000,"Tomato and cucumber salad made with tomato, cucumber, oil, and vinegar",119,0.53,6.53,10.16
74601000,"Tomato soup, NFS",33,0.74,7.72,0.22
74601010,"Tomato soup, cream of, prepared with milk",58,2.4,10.05,1.22
74602010,"Tomato soup, prepared with water, or ready-to-serve",33,0.74,7.72,0.22
74602050,"Tomato soup, instant type, prepared with water",38,0.93,7.17,0.61
74602200,"Tomato soup, canned, reduced sodium, prepared with water, or ready-to-serve",33,0.82,6.8,0.28
74602300,"Tomato soup, canned, reduced sodium, prepared with milk",58,2.47,9.14,1.28
74603010,"Tomato beef soup, prepared with water",56,1.78,8.44,1.71
74604010,"Tomato beef noodle soup, prepared with water",56,1.78,8.44,1.71
74604100,"Tomato beef rice soup, prepared with water",56,1.78,8.44,1.71
74604500,"Tomato noodle soup, canned, prepared with water or ready-to-serve",58,1.66,11.82,0.67
74604600,"Tomato noodle soup, canned, prepared with milk",69,2.7,12.16,1.34
74605010,"Tomato rice soup, prepared with water",47,0.82,8.54,1.06
74606010,"Tomato vegetable soup, prepared with water",33,0.74,7.72,0.22
74606020,"Tomato vegetable soup with noodles, prepared with water",28,0.86,4.89,0.79
74701000,Tomato sandwich,177,4.66,23.61,7.09
75100250,"Raw vegetable, NFS",27,1.33,5.77,0.24
75100300,"Sprouts, NFS",30,3.04,5.94,0.18
75100500,"Alfalfa sprouts, raw",23,3.99,2.1,0.69
75100750,"Artichoke, raw",53,2.89,11.95,0.34
75100800,"Asparagus, raw",20,2.2,3.88,0.12
75101000,"Bean sprouts, raw",30,3.04,5.94,0.18
75101800,"Green beans, raw",31,1.83,6.97,0.22
75102500,"Beets, raw",43,1.61,9.56,0.17
75102600,"Broccoflower, raw",31,2.95,6.09,0.3
75102750,"Brussels sprouts, raw",43,3.38,8.95,0.3
75103000,"Cabbage, green, raw",25,1.28,5.8,0.1
75104000,"Cabbage, Chinese, raw",13,1.5,2.18,0.2
75105000,"Cabbage, red, raw",31,1.43,7.37,0.16
75105500,"Cactus, raw",16,1.32,3.33,0.09
75107000,"Cauliflower, raw",25,1.92,4.97,0.28
75109000,"Celery, raw",14,0.69,2.97,0.17
75109010,"Fennel bulb, raw",31,1.24,7.3,0.2
75109400,"Basil, raw",23,3.15,2.65,0.64
75109500,"Chives, raw",30,3.27,4.35,0.73
75109550,"Cilantro, raw",23,2.13,3.67,0.52
75109600,"Corn, raw",86,3.27,18.7,1.35
75111000,"Cucumber, raw",15,0.65,3.63,0.11
75111200,"Eggplant, raw",25,0.98,5.88,0.18
75111500,"Garlic, raw",149,6.36,33.06,0.5
75111800,"Jicama, raw",38,0.72,8.82,0.09
75112000,"Kohlrabi, raw",27,1.7,6.2,0.1
75112500,"Leek, raw",61,1.5,14.15,0.3
75113000,"Lettuce, raw",14,1.13,2.92,0.14
75113060,"Lettuce, Boston, raw",13,1.33,2.26,0.22
75113080,"Lettuce, arugula, raw",25,2.58,3.65,0.66
75114000,"Mixed salad greens, raw",16,1.61,2.93,0.22
75115000,"Mushrooms, raw",22,3.09,3.26,0.34
75117010,"Onions, green, raw",32,1.83,7.34,0.19
75117020,"Onions, raw",40,1.1,9.34,0.1
75119000,"Parsley, raw",36,2.97,6.33,0.79
75120000,"Green peas, raw",81,5.42,14.45,0.4
75121000,"Pepper, hot chili, raw",34,1.39,7.66,0.4
75121400,"Pepper, poblano, raw",20,0.86,4.64,0.17
75121500,"Pepper, Serrano, raw",32,1.74,6.7,0.44
75122000,"Pepper, raw, NFS",22,0.91,5.13,0.22
75122100,"Pepper, sweet, green, raw",20,0.86,4.64,0.17
75122200,"Pepper, sweet, red, raw",26,0.99,6.03,0.3
75124000,"Pepper, banana, raw",27,1.66,5.35,0.45
75125000,"Radish, raw",16,0.68,3.4,0.1
75127000,"Rutabaga, raw",37,1.08,8.62,0.16
75127500,"Seaweed, raw",41,3.51,7.94,0.49
75127750,"Snowpeas, raw",42,2.8,7.55,0.2
75128000,"Summer squash, yellow, raw",19,1.01,3.88,0.27
75128010,"Summer squash, green, raw",17,1.21,3.11,0.32
75129000,"Turnip, raw",28,0.9,6.43,0.1
75132000,Mixed vegetable juice,27,0.82,6.12,0.16
75132100,Celery juice,14,0.69,2.97,0.17
75140500,"Broccoli salad with cauliflower, cheese, bacon bits, and dressing",268,5.88,10.45,22.82
75140510,Broccoli slaw salad,119,2.13,10.59,8.12
75140990,"Cabbage salad or coleslaw, from fast food / restaurant",159,0.88,12.35,11.78
75141000,"Cabbage salad or coleslaw, made with coleslaw dressing",113,1.14,10.02,7.89
75141005,"Cabbage salad or coleslaw, made with light coleslaw dressing",100,0.94,14.43,4.87
75141020,"Cabbage salad or coleslaw, made with Italian dressing",73,1.05,7.63,4.64
75141025,"Cabbage salad or coleslaw, made with light Italian dressing",44,1.04,7.19,1.55
75141030,"Cabbage salad or coleslaw, made with creamy dressing",116,1.25,6.29,9.84
75141035,"Cabbage salad or coleslaw, made with light creamy dressing",46,1.27,9.61,0.72
75141040,"Cabbage salad or coleslaw, made with any type of fat free dressing",41,0.99,8.5,0.71
75141100,"Cabbage salad or coleslaw with apples and/or raisins, with dressing",109,1.07,13.31,6.26
75141200,"Cabbage salad or coleslaw with pineapple, with dressing",104,1.06,10.45,6.81
75142000,Cucumber and vegetable namasu,53,0.48,12.53,0.12
75142500,"Cucumber salad, made with sour cream dressing",66,1.15,3.92,5.51
75142550,"Cucumber salad, made with Italian dressing",117,0.48,6.55,9.93
75142600,Cucumber salad made with cucumber and vinegar,33,0.52,7.2,0.09
75143000,"Lettuce, salad with assorted vegetables including tomatoes and/or carrots, no dressing",20,1.25,4.27,0.2
75143050,"Lettuce, salad with assorted vegetables excluding tomatoes and carrots, no dressing",19,1.42,3.76,0.2
75143100,"Lettuce, salad with avocado, tomato, and/or carrots, with or without other vegetables, no dressing",51,1.44,5.23,3.39
75143200,"Lettuce, salad with cheese, tomato and/or carrots, with or without other vegetables, no dressing",88,5.09,3.95,6.08
75143300,"Lettuce, salad with egg, tomato, and/or carrots, with or without other vegetables, no dressing",48,3.54,3.64,2.3
75143350,"Lettuce, salad with egg, cheese, tomato, and/or carrots, with or without other vegetables, no dressing",68,4.36,3.49,4.35
75144100,"Lettuce, wilted, with bacon dressing",78,2.99,2.48,6.3
75145000,"Seven-layer salad, lettuce salad made with a combination of onion, celery, green pepper, peas, mayonnaise, cheese, eggs, and/or bacon",227,4.76,5.66,20.73
75146000,"Greek Salad, no dressing",42,2.62,3.84,2.14
75147000,"Spinach salad, no dressing",81,7.02,2.97,4.91
75148010,"Cobb salad, no dressing",92,11.36,2.48,4.34
75200700,Aloe vera juice drink,15,0,3.75,0
75201011,"Artichoke, fresh, cooked, no added fat",53,2.88,11.91,0.34
75201012,"Artichoke, frozen, cooked, no added fat",53,2.88,11.91,0.34
75201013,"Artichoke, canned, cooked, no added fat",53,2.88,11.91,0.34
75201020,"Artichokes, NS as to form, cooked",74,2.81,11.57,2.87
75201021,"Artichoke, fresh, cooked, fat added",74,2.81,11.57,2.87
75201022,"Artichoke, frozen, cooked, fat added",74,2.81,11.57,2.87
75201023,"Artichoke, canned, cooked, fat added",74,2.81,11.57,2.87
75202011,"Asparagus, fresh, cooked, no added fat",21,2.36,4.16,0.13
75202012,"Asparagus, frozen, cooked, no added fat",18,2.94,1.91,0.42
75202013,"Asparagus, canned, cooked, no added fat",19,2.14,2.46,0.65
75202020,"Asparagus, NS as to form, cooked",45,2.3,4.04,2.85
75202021,"Asparagus, fresh, cooked, fat added, NS as to fat type",45,2.3,4.04,2.85
75202022,"Asparagus, frozen, cooked, fat added, NS as to fat type",40,2.86,1.86,2.94
75202023,"Asparagus, canned, cooked, fat added, NS as to fat type",41,2.09,2.39,3.18
75202027,"Asparagus, fresh, cooked with oil",48,2.29,4.04,3.25
75202028,"Asparagus, fresh, cooked with butter or margarine",41,2.31,4.05,2.46
75202031,"Asparagus, frozen, cooked with oil",43,2.86,1.86,3.31
75202032,"Asparagus, frozen, cooked with butter or margarine",37,2.87,1.87,2.58
75202034,"Asparagus, canned, cooked with oil",44,2.08,2.39,3.54
75202035,"Asparagus, canned, cooked with butter or margarine",38,2.09,2.4,2.81
75203028,"Bamboo shoots, cooked",41,1.68,3.13,2.93
75204012,"Lima beans, from frozen, no added fat",103,6.05,19.26,0.34
75204022,"Lima beans, from frozen, fat added",122,5.88,18.71,2.87
75204023,"Lima beans, from canned",122,5.86,18.62,2.85
75205005,"Green beans, cooked, from restaurant",69,1.82,6.89,4.53
75205021,"Green beans, fresh, cooked, no added fat",32,1.9,7.24,0.23
75205022,"Green beans, frozen, cooked, no added fat",28,1.49,6.43,0.17
75205023,"Green beans, canned, cooked, no added fat",21,1.04,4.11,0.39
75205030,"Green beans, NS as to form, cooked",49,1.44,5.52,2.89
75205031,"Green beans, fresh, cooked, fat added, NS as to fat type",55,1.85,7.03,2.86
75205032,"Green beans, frozen, cooked, fat added, NS as to fat type",50,1.45,6.25,2.7
75205033,"Green beans, canned, cooked, fat added, NS as to fat type",43,1.02,4,2.92
75205044,"Green beans, fresh, cooked with oil",58,1.84,7.03,3.25
75205045,"Green beans, fresh, cooked with butter or margarine",51,1.86,7.04,2.48
75205047,"Green beans, frozen, cooked with oil",53,1.44,6.24,3.07
75205048,"Green beans, frozen, cooked with butter or margarine",46,1.46,6.26,2.33
75205050,"Green beans, canned, cooked with oil",46,1.01,3.99,3.29
75205051,"Green beans, canned, cooked with butter or margarine",40,1.03,4,2.55
75205120,"Green beans, canned, reduced sodium, cooked, no added fat",22,1.12,4.32,0.46
75205130,"Green beans, canned, reduced sodium, cooked, fat added, NS as to fat type",44,1.1,4.2,2.99
75205131,"Green beans, canned, reduced sodium, cooked with oil",47,1.09,4.19,3.36
75205132,"Green beans, canned, reduced sodium, cooked with butter or margarine",41,1.1,4.2,2.62
75205200,Fried green beans,218,3.86,22.47,12.72
75206020,"Yellow string beans, cooked",50,1.45,6.25,2.7
75207021,"Bean sprouts, cooked",116,9.8,6.08,6.92
75208011,"Beets, fresh, cooked, no added fat",45,1.67,9.93,0.18
75208013,"Beets, canned, cooked, no added fat",31,0.91,7.21,0.14
75208020,"Beets, NS as to form, cooked",53,0.89,7,2.68
75208021,"Beets, fresh, cooked, fat added",67,1.63,9.65,2.81
75208023,"Beets, canned, cooked, fat added",53,0.89,7,2.68
75208110,"Beets, canned, reduced sodium, cooked",53,0.84,6.79,2.78
75208310,"Bitter melon, cooked",41,0.82,4.19,2.71
75208501,"Breadfruit, cooked",122,1.04,26.26,2.76
75208720,"Broccoflower, cooked",55,2.98,6.15,2.94
75209011,"Brussels sprouts, fresh, cooked, no added fat",45,3.51,9.3,0.31
75209012,"Brussels sprouts, frozen, cooked, no added fat",42,3.63,8.3,0.39
75209020,"Brussels sprouts, NS as to form, cooked",67,3.42,9.03,2.94
75209021,"Brussels sprouts, fresh, cooked, fat added",67,3.42,9.03,2.94
75209022,"Brussels sprouts, frozen, cooked, fat added",63,3.53,8.06,2.91
75209501,"Burdock, cooked",99,1.6,18.06,2.88
75210010,"Cabbage, Chinese, cooked, no added fat",14,1.56,2.26,0.21
75210020,"Cabbage, Chinese, cooked, fat added",37,1.52,2.2,2.84
75211020,"Cabbage, green, cooked, no added fat",26,1.33,6.02,0.1
75211030,"Cabbage, green, cooked, fat added, NS as to fat type",49,1.3,5.85,2.74
75211031,"Cabbage, green, cooked with oil",52,1.29,5.85,3.13
75211032,"Cabbage, green, cooked with butter or margarine",45,1.31,5.86,2.36
75212020,"Cabbage, red, cooked",55,1.45,7.44,2.8
75213020,"Cabbage, savoy, cooked",51,2.02,6.16,2.74
75213110,"Cactus, cooked, no added fat",16,1.32,3.32,0.09
75213120,"Cactus, cooked, fat added",38,1.29,3.23,2.62
75214011,"Cauliflower, fresh, cooked, no added fat",26,1.99,5.16,0.29
75214012,"Cauliflower, frozen, cooked, no added fat",19,1.6,3.74,0.22
75214020,"Cauliflower, NS as to form, cooked",49,1.94,5.02,2.92
75214021,"Cauliflower, fresh, cooked, fat added, NS as to fat type",49,1.94,5.02,2.92
75214022,"Cauliflower, frozen, cooked, fat added, NS as to fat type",41,1.57,3.64,2.75
75214027,"Cauliflower, fresh, cooked with oil",52,1.94,5.01,3.31
75214028,"Cauliflower, fresh, cooked with butter or margarine",45,1.95,5.02,2.54
75214030,"Cauliflower, frozen, cooked with oil",44,1.56,3.63,3.12
75214031,"Cauliflower, frozen, cooked with butter or margarine",38,1.58,3.64,2.38
75215020,"Celery, cooked",39,0.73,3.1,2.9
75215120,"Fennel bulb, cooked",62,1.42,8.32,3.21
75215511,"Christophine, cooked",44,0.86,4.7,2.86
75215990,"Corn, cooked, from restaurant",118,3.11,17.73,5.42
75216111,"Corn, fresh, cooked, no added fat",86,3.26,18.64,1.35
75216112,"Corn, frozen, cooked, no added fat",81,2.54,19.24,0.67
75216113,"Corn, canned, cooked, no added fat",67,2.29,14.34,1.22
75216120,"Corn, NS as to form, cooked",88,2.23,13.93,3.73
75216121,"Corn, fresh, cooked, fat added, NS as to fat type",106,3.17,18.11,3.84
75216122,"Corn, frozen, cooked, fat added, NS as to fat type",101,2.48,18.69,3.18
75216123,"Corn, canned, cooked, fat added, NS as to fat type",88,2.23,13.93,3.73
75216134,"Corn, fresh, cooked with oil",109,3.17,18.1,4.21
75216135,"Corn, fresh, cooked with butter or margarine",102,3.18,18.11,3.48
75216137,"Corn, frozen, cooked with oil",104,2.47,18.68,3.55
75216138,"Corn, frozen, cooked with butter or margarine",98,2.48,18.69,2.82
75216141,"Corn, canned, cooked with oil",91,2.22,13.92,4.1
75216142,"Corn, canned, cooked with butter or margarine",84,2.24,13.93,3.36
75216153,"Corn, creamed",72,1.74,18.13,0.42
